year,month,issues_time_to_close_hours
2018,6,49.55111111111111
2018,6,47.02972222222222
2018,6,64.36666666666666
2018,6,2684.795833333333
2018,6,68.17861111111111
2018,6,42.25694444444444
2018,6,545.6427777777777
2018,7,1896.023888888889
2018,7,27.40361111111111
2018,7,74.08
2018,7,117.83888888888889
2018,7,310.09472222222223
2018,7,3170.985277777778
2018,7,35.99305555555556
2018,7,1.2916666666666667
2018,7,101.69777777777777
2018,7,96.28361111111111
2018,7,22.604444444444443
2018,7,22.62638888888889
2018,7,339.37194444444447
2018,7,165.32527777777779
2018,7,1.4858333333333333
2018,7,95.2761111111111
2018,7,212.17388888888888
2018,8,10.742222222222223
2018,8,4.4366666666666665
2018,8,292.4511111111111
2018,8,257.485
2018,8,214.58583333333334
2018,8,2589.4058333333332
2018,8,113.87666666666667
2018,8,1934.2955555555557
2018,8,274.7636111111111
2018,8,103.37694444444445
2018,8,281.0419444444444
2018,8,39.09361111111111
2018,8,41.5675
2018,8,41.5975
2018,8,93.0886111111111
2018,8,6688.346388888889
2018,8,2228.5163888888887
2018,8,649.2566666666667
2018,8,1823.0394444444444
2018,9,284.6386111111111
2018,9,983.1886111111111
2018,9,145.73055555555555
2018,9,4615.545555555555
2018,9,25.203333333333333
2018,9,1.495
2018,9,4579.8388888888885
2018,9,87.10222222222222
2018,9,15463.09111111111
2018,10,5.636111111111111
2018,10,0.16416666666666666
2018,10,3479.123888888889
2018,10,746.5738888888889
2018,10,1134.2777777777778
2018,10,432.4683333333333
2018,10,11.516111111111112
2018,10,165.9286111111111
2018,10,3495.2780555555555
2018,10,0.2633333333333333
2018,10,3620.5780555555557
2018,10,71.10972222222222
2018,10,3688.4055555555556
2018,10,3796.7183333333332
2018,10,165.62833333333333
2018,10,2401.798888888889
2018,10,502.9788888888889
2018,10,14495.617777777778
2018,10,235.7163888888889
2018,10,177.32611111111112
2018,10,767.8330555555556
2018,11,2475.301111111111
2018,11,1514.393611111111
2018,11,20.161944444444444
2018,11,408.68583333333333
2018,11,598.4988888888889
2018,11,309.8027777777778
2018,11,212.05777777777777
2018,11,197.14194444444445
2018,11,1415.2522222222221
2018,11,111.70166666666667
2018,11,43.9925
2018,11,46.63722222222222
2018,11,6.265
2018,11,356.4538888888889
2018,11,17.643333333333334
2018,11,739.3630555555555
2018,11,66.33277777777778
2018,11,68.9636111111111
2018,11,10.235833333333334
2018,11,311.2875
2018,11,248.98472222222222
2018,11,2013.9508333333333
2018,11,526.9708333333333
2018,11,21.761944444444445
2018,12,0.27444444444444444
2018,12,519.5094444444444
2018,12,10.099166666666667
2018,12,18.904166666666665
2018,12,857.5261111111112
2018,12,70.0838888888889
2018,12,528.3761111111111
2018,12,2344.663888888889
2018,12,2494.1319444444443
2018,12,1357.9280555555556
2018,12,13027.974722222221
2018,12,39.03805555555556
2018,12,3127.9605555555554
2019,1,1794.006388888889
2019,1,259.51166666666666
2019,1,1426.7116666666666
2019,1,2121.8830555555555
2019,1,975.7905555555556
2019,1,1008.6302777777778
2019,1,531.1522222222222
2019,1,1857.02
2019,1,615.1738888888889
2019,1,744.2794444444445
2019,1,14.214166666666667
2019,1,19.439166666666665
2019,1,12.23
2019,1,11.173055555555555
2019,1,156.24083333333334
2019,1,22.806944444444444
2019,1,71.69777777777777
2019,1,20.339166666666667
2019,1,11.805277777777778
2019,1,244.80055555555555
2019,1,91.82527777777777
2019,1,18.23111111111111
2019,1,18.216666666666665
2019,1,18.226666666666667
2019,1,18.440555555555555
2019,1,18.414444444444445
2019,1,2.74
2019,1,2.1905555555555556
2019,1,6.231388888888889
2019,1,65.33638888888889
2019,1,65.35555555555555
2019,1,65.39277777777778
2019,1,65.42611111111111
2019,1,45.09444444444444
2019,1,65.51333333333334
2019,1,3.633888888888889
2019,1,7.879444444444444
2019,1,12182.810833333333
2019,1,72.70027777777777
2019,1,1723.546111111111
2019,2,2343.7361111111113
2019,2,10945.122222222222
2019,2,27.592777777777776
2019,2,2246.4
2019,2,267.7438888888889
2019,2,0.5977777777777777
2019,2,11034.208055555555
2019,2,11078.328333333333
2019,2,113.04472222222222
2019,2,16.413888888888888
2019,2,11155.03388888889
2019,2,72.83194444444445
2019,2,17.220833333333335
2019,2,41.026944444444446
2019,2,240.2511111111111
2019,2,48.60472222222222
2019,2,110.21555555555555
2019,2,2300.3758333333335
2019,2,6.996388888888889
2019,2,144.8947222222222
2019,2,354.99333333333334
2019,2,1.195
2019,2,177.1775
2019,2,15.123888888888889
2019,2,20.760277777777777
2019,2,1026.693888888889
2019,2,980.7888888888889
2019,2,555.735
2019,2,13.198055555555555
2019,2,83.905
2019,2,482.57472222222225
2019,2,976.25
2019,2,120.51805555555555
2019,2,207.2447222222222
2019,2,938.7927777777778
2019,3,0.0019444444444444444
2019,3,1931.4708333333333
2019,3,2067.3630555555555
2019,3,12789.236666666666
2019,3,2281.7325
2019,3,2491.6194444444445
2019,3,2494.918611111111
2019,3,3108.8025
2019,3,3356.7433333333333
2019,3,49.27861111111111
2019,3,4724.716666666666
2019,3,3842.666388888889
2019,3,4015.6894444444442
2019,3,14784.679166666667
2019,3,4819.585
2019,3,5029.026944444445
2019,3,17516.50972222222
2019,3,19538.813611111113
2019,3,98.56583333333333
2019,3,596.5566666666666
2019,3,97.13972222222222
2019,3,1.0911111111111111
2019,3,10478.780833333334
2019,3,71.02527777777777
2019,3,1402.8608333333334
2019,3,3.9630555555555556
2019,3,10598.366666666667
2019,3,6.949166666666667
2019,3,55.049166666666665
2019,3,62.02972222222222
2019,3,10724.985555555555
2019,3,484.015
2019,3,23.240277777777777
2019,3,23.32
2019,3,1.9316666666666666
2019,3,2.0008333333333335
2019,3,310.89194444444445
2019,3,23.087222222222223
2019,3,331.4
2019,3,399.72
2019,3,403.7472222222222
2019,3,403.7702777777778
2019,3,403.79527777777776
2019,3,403.8277777777778
2019,3,403.85833333333335
2019,3,403.9008333333333
2019,3,10917.062777777777
2019,3,0.18194444444444444
2019,3,0.2286111111111111
2019,3,0.26611111111111113
2019,3,0.3036111111111111
2019,3,0.45805555555555555
2019,3,0.5961111111111111
2019,3,0.6644444444444444
2019,3,118.72111111111111
2019,3,339.6066666666667
2019,3,2.488611111111111
2019,3,1812.8527777777779
2019,3,485.2291666666667
2019,3,234.45277777777778
2019,3,1870.4483333333333
2019,3,1870.4002777777778
2019,3,498.7163888888889
2019,3,1892.8277777777778
2019,3,1778.8672222222222
2019,3,11157.931388888888
2019,3,980.7261111111111
2019,3,2472.3775
2019,3,1766.0944444444444
2019,3,1247.7788888888888
2019,3,1942.5644444444445
2019,3,1444.798888888889
2019,4,1488.266388888889
2019,4,43.618611111111115
2019,4,933.0516666666666
2019,4,191.20944444444444
2019,4,10071.73111111111
2019,4,16.464166666666667
2019,4,16.00111111111111
2019,5,21.414722222222224
2019,5,6.990555555555556
2019,5,8905.469444444445
2019,5,4.0552777777777775
2019,5,10.86111111111111
2019,5,4.018611111111111
2019,5,79.34305555555555
2019,5,43.096666666666664
2019,5,6.964722222222222
2019,5,1.1169444444444445
2019,5,21.148333333333333
2019,5,9115.038055555555
2019,5,1.1958333333333333
2019,5,363.6986111111111
2019,5,363.75555555555553
2019,5,451.19638888888886
2019,5,167.81861111111112
2019,5,425.0566666666667
2019,5,497.46555555555557
2019,5,411.20722222222224
2019,5,499.7972222222222
2019,5,23.0625
2019,5,92.91777777777777
2019,5,90.2725
2019,5,141.95277777777778
2019,5,155.07333333333332
2019,5,188.46277777777777
2019,5,337.8172222222222
2019,5,1488.338611111111
2019,5,1559.6208333333334
2019,6,31.50583333333333
2019,6,15.005555555555556
2019,6,21.870277777777776
2019,6,3.472777777777778
2021,12,1481.7411111111112
2022,1,1035.3280555555555
2022,1,1.6475
2022,1,1120.5680555555555
2022,1,926.4013888888888
2022,1,946.2702777777778
2022,1,0.15083333333333335
2022,1,378.9611111111111
2022,1,366.6697222222222
2022,2,7.945555555555556
2022,2,3576.2316666666666
2022,3,2086.9069444444444
2022,3,2016.7680555555555
2022,3,25.09
2022,3,2435.806666666667
2022,3,624.7533333333333
2022,4,29.114722222222223
2022,4,49.16416666666667
2022,4,610.7966666666666
2022,4,127.08444444444444
2022,4,1218.9975
2022,4,3574.804722222222
2022,4,3529.6413888888887
2022,4,0.03111111111111111
2022,4,3387.1697222222224
2022,4,15637.545555555556
2022,5,128.9272222222222
2022,5,2.2127777777777777
2022,5,10.205
2022,5,17.74861111111111
2022,5,0.009166666666666667
2022,5,0.6388888888888888
2022,5,0.3377777777777778
2022,5,1599.7086111111112
2022,5,6469.822777777777
2022,6,1059.8875
2022,6,846.745
2022,6,1243.5030555555556
2022,6,715.9613888888889
2022,7,71.95861111111111
2022,7,263.5441666666667
2022,7,6.019722222222223
2022,7,0.14916666666666667
2022,7,3441.808611111111
2022,7,1919.306388888889
2022,7,1.7530555555555556
2022,7,2.858611111111111
2022,7,3.6791666666666667
2022,7,12989.575
2022,7,1032.1661111111111
2022,8,22.479166666666668
2022,8,2409.8655555555556
2022,8,0.6305555555555555
2022,8,2.841111111111111
2022,8,19.772777777777776
2022,8,4.18
2022,8,0.36277777777777775
2022,8,195.13222222222223
2022,8,29.75111111111111
2022,9,19.588333333333335
2022,9,2.5330555555555554
2022,9,0.33055555555555555
2022,9,1.46
2022,9,410.37833333333333
2022,9,0.845
2022,9,318.0936111111111
2022,9,3.3425
2022,9,4.52
2022,9,10497.514444444445
2022,9,0.6447222222222222
2022,9,1.1483333333333334
2022,9,1243.6341666666667
2022,10,0.8305555555555556
2022,10,2.565
2022,10,2.8041666666666667
2022,10,16.305
2022,10,2.7683333333333335
2022,10,3529.443333333333
2022,10,17.226666666666667
2022,10,0.2594444444444444
2022,10,692.2075
2022,11,14.18388888888889
2022,11,2.024722222222222
2022,11,5144.0625
2022,11,8399.9825
2022,11,366.3461111111111
2022,11,1.746388888888889
2022,11,2.0375
2022,11,0.2683333333333333
2022,11,66.43527777777778
2022,11,1.396388888888889
2022,11,68.74527777777777
2022,11,1.545
2022,11,0.8433333333333334
2022,11,310.7575
2022,11,0.25805555555555554
2022,11,3751.48
2022,12,386.76
2022,12,169.14055555555555
2022,12,2356.1055555555554
2022,12,58.41111111111111
2022,12,101.57416666666667
2022,12,2716.2619444444445
2022,12,24.005277777777778
2022,12,12.965555555555556
2022,12,696.8494444444444
2023,1,483.5652777777778
2023,1,483.7661111111111
2023,1,5474.551944444444
2023,1,69.75722222222223
2023,1,80.86361111111111
2023,1,5230.2491666666665
2023,1,489.3697222222222
2023,1,29.290277777777778
2023,1,7551.203055555556
2023,2,598.2805555555556
2023,2,994.7302777777778
2023,2,3160.9538888888887
2023,2,1832.5352777777778
2023,2,0.034444444444444444
2023,2,15.319444444444445
2023,2,77.54194444444444
2023,2,4028.005277777778
2023,3,44.7825
2023,3,4194.452777777778
2023,3,63.169444444444444
2023,3,5762.0888888888885
2023,3,140.79083333333332
2023,3,18.248055555555556
2023,3,6087.845555555556
2023,3,1642.8394444444446
2023,3,66.53361111111111
2023,3,26.104444444444443
2023,4,5145.059722222222
2023,4,0.07277777777777777
2023,4,6031.715
2023,4,0.9352777777777778
2023,4,1945.3105555555555
2023,4,5426.060555555556
2023,5,4203.5625
2023,5,103.11888888888889
2023,5,130.74694444444444
2023,5,5259.3613888888885
2023,6,1735.2055555555555
2023,6,14.270833333333334
2023,6,47.94138888888889
2023,6,2110.6025
2023,6,4.761666666666667
2023,6,313.0811111111111
2023,6,455.62694444444446
2023,6,2601.3075
2023,7,86.09916666666666
2023,7,2789.3922222222222
2023,9,0.3844444444444444
2023,9,3.796666666666667
2023,9,90.99861111111112
2023,9,4.803333333333334
2023,9,141.6225
2023,9,1700.9258333333332
2023,9,2112.7705555555553
2023,10,1.831388888888889
2023,10,332.6725
2023,10,0.0077777777777777776
2023,10,0.005277777777777778
2023,11,8456.7875
2023,11,9561.566944444445
2023,11,11740.868055555555
2023,11,25.28638888888889
2023,11,19.3125
2023,11,27.448333333333334
2023,11,245.88861111111112
2023,11,262.6847222222222
2023,11,314.13972222222225
2023,11,43.407222222222224
2023,11,496.69666666666666
2023,11,4284.0525
2023,11,4489.538055555556
2023,11,5405.522777777778
2023,11,6113.418333333333
2023,12,52.29083333333333
2023,12,78.35638888888889
2023,12,1.2497222222222222
